2 jumps: 0.331158
3 jumps: 0.250073
4 jumps: 0.199248
5 jumps: 0.166664
6 jumps: 0.143223
7 jumps: 0.124646
8 jumps: 0.110964
9 jumps: 0.100208
10 jumps: 0.090960
