2 jumps: 0.247005
3 jumps: 0.166980
4 jumps: 0.118910
5 jumps: 0.091725
6 jumps: 0.072513
7 jumps: 0.059951
8 jumps: 0.050485
9 jumps: 0.043220
10 jumps: 0.037371
